Time,Sales,Transcations
2022-03-09T13:30:00.0000000Z,809.03,6
2022-03-09T13:45:00.0000000Z,551.42,7
2022-03-09T14:00:00.0000000Z,661.84,6
2022-03-09T14:15:00.0000000Z,842.63,5
2022-03-09T14:30:00.0000000Z,505.28999999999996,5
2022-03-09T14:45:00.0000000Z,290.04,6
2022-03-09T15:00:00.0000000Z,312.24,4
2022-03-09T15:15:00.0000000Z,526.59,4
2022-03-09T15:30:00.0000000Z,399.35,4
2022-03-09T15:45:00.0000000Z,275.77,4
2022-03-09T16:00:00.0000000Z,571.85,4
2022-03-09T16:15:00.0000000Z,297.97,4
2022-03-09T16:30:00.0000000Z,253.55999999999997,4
2022-03-09T16:45:00.0000000Z,490.28000000000003,4
2022-03-09T17:00:00.0000000Z,748.14,6
2022-03-09T17:15:00.0000000Z,578.11,5
2022-03-09T17:30:00.0000000Z,520.14,5
2022-03-09T17:45:00.0000000Z,677.16,6
2022-03-09T18:00:00.0000000Z,712.55,6
2022-03-09T18:15:00.0000000Z,509.73,7
2022-03-09T18:30:00.0000000Z,654.21,7
2022-03-09T18:45:00.0000000Z,664.0,7
2022-03-09T19:00:00.0000000Z,766.52,8
2022-03-09T19:15:00.0000000Z,1109.93,8
2022-03-09T19:30:00.0000000Z,693.42,8
2022-03-09T19:45:00.0000000Z,913.63,8
2022-03-09T20:00:00.0000000Z,160.34,1
2022-03-10T08:00:00.0000000Z,157.07,1
2022-03-10T08:15:00.0000000Z,290.92,2
2022-03-10T08:30:00.0000000Z,95.54,1
2022-03-10T08:45:00.0000000Z,115.57000000000001,2
2022-03-10T09:00:00.0000000Z,376.73,3
2022-03-10T09:15:00.0000000Z,411.56,3
2022-03-10T09:30:00.0000000Z,352.64,3
2022-03-10T09:45:00.0000000Z,403.44,4
2022-03-10T10:00:00.0000000Z,239.95999999999998,3
2022-03-10T10:15:00.0000000Z,293.09000000000003,3
2022-03-10T10:30:00.0000000Z,573.91,4
2022-03-10T10:45:00.0000000Z,311.96,3
2022-03-10T11:00:00.0000000Z,239.46,5
2022-03-10T11:15:00.0000000Z,522.97,4
2022-03-10T11:30:00.0000000Z,438.99,5
2022-03-10T11:45:00.0000000Z,564.59,5
2022-03-10T12:00:00.0000000Z,485.56,7
2022-03-10T12:15:00.0000000Z,352.25,6
2022-03-10T12:30:00.0000000Z,410.74,7
2022-03-10T12:45:00.0000000Z,686.45,6
2022-03-10T13:00:00.0000000Z,1242.08,9
2022-03-10T13:15:00.0000000Z,915.3000000000001,8
2022-03-10T13:30:00.0000000Z,970.35,8
2022-03-10T13:45:00.0000000Z,963.5699999999999,9
2022-03-10T14:00:00.0000000Z,897.93,6
2022-03-10T14:15:00.0000000Z,883.98,7
2022-03-10T14:30:00.0000000Z,358.08,6
2022-03-10T14:45:00.0000000Z,862.0,7
2022-03-10T15:00:00.0000000Z,558.48,5
2022-03-10T15:15:00.0000000Z,515.4100000000001,5
2022-03-10T15:30:00.0000000Z,377.22,5
2022-03-10T15:45:00.0000000Z,400.31,5
2022-03-10T16:00:00.0000000Z,585.23,5
2022-03-10T16:15:00.0000000Z,623.64,5
2022-03-10T16:30:00.0000000Z,511.76,5
2022-03-10T16:45:00.0000000Z,575.63,5
2022-03-10T17:00:00.0000000Z,782.46,6
2022-03-10T17:15:00.0000000Z,593.17,6
2022-03-10T17:30:00.0000000Z,530.3,7
2022-03-10T17:45:00.0000000Z,627.3,7
2022-03-10T18:00:00.0000000Z,961.62,8
2022-03-10T18:15:00.0000000Z,877.51,8
2022-03-10T18:30:00.0000000Z,700.39,8
2022-03-10T18:45:00.0000000Z,687.98,8
2022-03-10T19:00:00.0000000Z,962.75,10
2022-03-10T19:15:00.0000000Z,1317.59,10
2022-03-10T19:30:00.0000000Z,707.37,10
2022-03-10T19:45:00.0000000Z,820.5799999999999,10
2022-03-10T20:00:00.0000000Z,195.16,1
2022-03-11T08:00:00.0000000Z,167.38,1
2022-03-11T08:15:00.0000000Z,267.53,2
2022-03-11T08:30:00.0000000Z,115.16999999999999,2
2022-03-11T08:45:00.0000000Z,124.54,1
2022-03-11T09:00:00.0000000Z,481.15,4
2022-03-11T09:15:00.0000000Z,413.85,3
2022-03-11T09:30:00.0000000Z,544.86,4
2022-03-11T09:45:00.0000000Z,393.69,3
2022-03-11T10:00:00.0000000Z,310.34000000000003,4
2022-03-11T10:15:00.0000000Z,436.81,4
2022-03-11T10:30:00.0000000Z,359.33000000000004,3
2022-03-11T10:45:00.0000000Z,312.45,4
2022-03-11T11:00:00.0000000Z,586.12,5
2022-03-11T11:15:00.0000000Z,293.26,5
2022-03-11T11:30:00.0000000Z,413.96,6
2022-03-11T11:45:00.0000000Z,703.15,5
2022-03-11T12:00:00.0000000Z,797.73,7
2022-03-11T12:15:00.0000000Z,815.3199999999999,7
2022-03-11T12:30:00.0000000Z,1050.43,8
2022-03-11T12:45:00.0000000Z,872.29,7
2022-03-11T13:00:00.0000000Z,824.18,9
2022-03-11T13:15:00.0000000Z,882.01,9
2022-03-11T13:30:00.0000000Z,609.87,9
2022-03-11T13:45:00.0000000Z,692.28,9
2022-03-11T14:00:00.0000000Z,564.13,7
2022-03-11T14:15:00.0000000Z,693.87,7
2022-03-11T14:30:00.0000000Z,907.95,7
2022-03-11T14:45:00.0000000Z,972.9300000000001,8
2022-03-11T15:00:00.0000000Z,539.04,5
2022-03-11T15:15:00.0000000Z,620.1,6
2022-03-11T15:30:00.0000000Z,483.45,5
2022-03-11T15:45:00.0000000Z,578.83,5
2022-03-11T16:00:00.0000000Z,706.1,6
2022-03-11T16:15:00.0000000Z,693.69,5
2022-03-11T16:30:00.0000000Z,578.22,6
2022-03-11T16:45:00.0000000Z,524.63,5
2022-03-11T17:00:00.0000000Z,660.66,7
2022-03-11T17:15:00.0000000Z,589.5,7
2022-03-11T17:30:00.0000000Z,776.29,7
2022-03-11T17:45:00.0000000Z,725.27,7
2022-03-11T18:00:00.0000000Z,825.8199999999999,9
2022-03-11T18:15:00.0000000Z,1084.9,9
2022-03-11T18:30:00.0000000Z,873.57,9
2022-03-11T18:45:00.0000000Z,1183.41,10
2022-03-11T19:00:00.0000000Z,904.17,10
2022-03-11T19:15:00.0000000Z,980.62,11
2022-03-11T19:30:00.0000000Z,1029.68,11
2022-03-11T19:45:00.0000000Z,1115.15,10
2022-03-11T20:00:00.0000000Z,182.15,1
2022-03-12T08:00:00.0000000Z,189.49,1
2022-03-12T10:00:00.0000000Z,207.26999999999998,3
2022-03-12T10:15:00.0000000Z,601.4300000000001,4
2022-03-12T10:30:00.0000000Z,413.14,4
2022-03-12T10:45:00.0000000Z,374.91,4
2022-03-12T11:00:00.0000000Z,649.9100000000001,6
2022-03-12T11:15:00.0000000Z,564.62,6
2022-03-12T11:30:00.0000000Z,690.86,6
2022-03-12T11:45:00.0000000Z,522.65,5
2022-03-12T12:00:00.0000000Z,754.6800000000001,8
2022-03-12T12:15:00.0000000Z,540.97,8
2022-03-12T12:30:00.0000000Z,466.45000000000005,8
2022-03-12T12:45:00.0000000Z,931.3000000000001,8
2022-03-12T13:00:00.0000000Z,1004.7,9
2022-03-12T13:15:00.0000000Z,661.14,10
2022-03-12T13:30:00.0000000Z,962.59,10
2022-03-12T13:45:00.0000000Z,729.93,9
2022-03-12T14:00:00.0000000Z,913.05,8
2022-03-12T14:15:00.0000000Z,968.9000000000001,8
2022-03-12T14:30:00.0000000Z,1060.47,8
2022-03-12T14:45:00.0000000Z,665.47,7
2022-03-12T15:00:00.0000000Z,693.2,6
2022-03-12T15:15:00.0000000Z,605.29,6
2022-03-12T15:30:00.0000000Z,684.09,6
2022-03-12T15:45:00.0000000Z,592.7,6
2022-03-12T16:00:00.0000000Z,692.77,6
2022-03-12T16:15:00.0000000Z,533.46,6
2022-03-12T16:30:00.0000000Z,484.05,5
2022-03-12T16:45:00.0000000Z,645.64,6
2022-03-12T17:00:00.0000000Z,821.07,8
2022-03-12T17:15:00.0000000Z,960.08,8
2022-03-12T17:30:00.0000000Z,834.28,7
2022-03-12T17:45:00.0000000Z,580.55,8
2022-03-12T18:00:00.0000000Z,846.6800000000001,10
2022-03-12T18:15:00.0000000Z,1544.88,10
2022-03-12T18:30:00.0000000Z,1163.72,9
2022-03-12T18:45:00.0000000Z,956.28,10
2022-03-12T19:00:00.0000000Z,1162.32,12
2022-03-12T19:15:00.0000000Z,990.36,11
2022-03-12T19:30:00.0000000Z,1490.27,12
2022-03-12T19:45:00.0000000Z,882.74,12
2022-03-12T20:00:00.0000000Z,1162.2,11
2022-03-12T20:15:00.0000000Z,1028.25,12
2022-03-12T20:30:00.0000000Z,1274.41,12
2022-03-12T20:45:00.0000000Z,897.07,11
2022-03-12T21:00:00.0000000Z,518.58,8
2022-03-12T21:15:00.0000000Z,628.19,8
2022-03-12T21:30:00.0000000Z,803.37,8
2022-03-12T21:45:00.0000000Z,949.29,8
2022-03-12T22:00:00.0000000Z,255.39,4
2022-03-12T22:15:00.0000000Z,327.40999999999997,4
2022-03-12T22:30:00.0000000Z,240.03,4
2022-03-12T22:45:00.0000000Z,365.8,4
2022-03-12T23:00:00.0000000Z,412.53,4
2022-03-12T23:15:00.0000000Z,171.08999999999997,3
2022-03-12T23:30:00.0000000Z,101.74,4
2022-03-12T23:45:00.0000000Z,433.56,4
2022-03-13T00:00:00.0000000Z,121.42,1
2022-03-13T10:00:00.0000000Z,306.42,3
2022-03-13T10:15:00.0000000Z,421.82,3
2022-03-13T10:30:00.0000000Z,154.24,3
2022-03-13T10:45:00.0000000Z,325.69,2
2022-03-13T11:00:00.0000000Z,689.84,5
2022-03-13T11:15:00.0000000Z,526.75,4
2022-03-13T11:30:00.0000000Z,792.8499999999999,5
2022-03-13T11:45:00.0000000Z,505.41999999999996,4
2022-03-13T12:00:00.0000000Z,538.56,6
2022-03-13T12:15:00.0000000Z,345.78,6
2022-03-13T12:30:00.0000000Z,392.15999999999997,6
2022-03-13T12:45:00.0000000Z,719.47,6
2022-03-13T13:00:00.0000000Z,596.65,8
2022-03-13T13:15:00.0000000Z,962.81,7
2022-03-13T13:30:00.0000000Z,908.9,8
2022-03-13T13:45:00.0000000Z,669.22,7
2022-03-13T14:00:00.0000000Z,539.9,6
2022-03-13T14:15:00.0000000Z,641.1700000000001,6
2022-03-13T14:30:00.0000000Z,537.66,6
2022-03-13T14:45:00.0000000Z,614.13,6
2022-03-13T15:00:00.0000000Z,356.15000000000003,5
2022-03-13T15:15:00.0000000Z,531.26,4
2022-03-13T15:30:00.0000000Z,507.33,5
2022-03-13T15:45:00.0000000Z,307.93,4
2022-03-13T16:00:00.0000000Z,433.89,5
2022-03-13T16:15:00.0000000Z,458.78,4
2022-03-13T16:30:00.0000000Z,345.28999999999996,5
2022-03-13T16:45:00.0000000Z,429.64,4
2022-03-13T17:00:00.0000000Z,881.09,6
2022-03-13T17:15:00.0000000Z,730.37,6
2022-03-13T17:30:00.0000000Z,717.4,6
2022-03-13T17:45:00.0000000Z,480.1,6
2022-03-13T18:00:00.0000000Z,599.16,7
2022-03-13T18:15:00.0000000Z,702.42,8
2022-03-13T18:30:00.0000000Z,598.99,7
2022-03-13T18:45:00.0000000Z,1082.06,8
2022-03-13T19:00:00.0000000Z,1305.51,9
2022-03-13T19:15:00.0000000Z,565.15,9
2022-03-13T19:30:00.0000000Z,1064.95,9
2022-03-13T19:45:00.0000000Z,784.72,9
2022-03-13T20:00:00.0000000Z,845.9300000000001,9
2022-03-13T20:15:00.0000000Z,1069.39,9
2022-03-13T20:30:00.0000000Z,955.96,9
2022-03-13T20:45:00.0000000Z,1155.66,9
2022-03-13T21:00:00.0000000Z,727.74,6
2022-03-13T21:15:00.0000000Z,629.33,6
2022-03-13T21:30:00.0000000Z,333.87,6
2022-03-13T21:45:00.0000000Z,500.47,6
2022-03-13T22:00:00.0000000Z,373.72,3
2022-03-13T22:15:00.0000000Z,405.55,3
2022-03-13T22:30:00.0000000Z,382.55,3
2022-03-13T22:45:00.0000000Z,243.85,3
2022-03-13T23:00:00.0000000Z,52.89,1
2022-03-14T10:00:00.0000000Z,272.47,2
2022-03-14T10:15:00.0000000Z,201.91,2
2022-03-14T10:30:00.0000000Z,207.73000000000002,3
2022-03-14T10:45:00.0000000Z,99.09,2
2022-03-14T11:00:00.0000000Z,396.51,4
2022-03-14T11:15:00.0000000Z,285.28000000000003,3
2022-03-14T11:30:00.0000000Z,455.59,4
2022-03-14T11:45:00.0000000Z,485.17,4
2022-03-14T12:00:00.0000000Z,569.92,4
2022-03-14T12:15:00.0000000Z,584.6,5
2022-03-14T12:30:00.0000000Z,549.16,5
2022-03-14T12:45:00.0000000Z,505.32000000000005,5
2022-03-14T13:00:00.0000000Z,441.69,6
2022-03-14T13:15:00.0000000Z,551.03,6
2022-03-14T13:30:00.0000000Z,453.89,6
2022-03-14T13:45:00.0000000Z,469.04,6
2022-03-14T14:00:00.0000000Z,423.40999999999997,5
2022-03-14T14:15:00.0000000Z,416.66999999999996,4
2022-03-14T14:30:00.0000000Z,338.83,5
2022-03-14T14:45:00.0000000Z,533.62,5
2022-03-14T15:00:00.0000000Z,536.63,4
2022-03-14T15:15:00.0000000Z,449.39,3
2022-03-14T15:30:00.0000000Z,529.16,4
2022-03-14T15:45:00.0000000Z,267.44,3
2022-03-14T16:00:00.0000000Z,322.0,4
2022-03-14T16:15:00.0000000Z,253.63000000000002,4
2022-03-14T16:30:00.0000000Z,250.67000000000002,3
2022-03-14T16:45:00.0000000Z,473.83,4
2022-03-14T17:00:00.0000000Z,474.56,5
2022-03-14T17:15:00.0000000Z,376.21999999999997,4
2022-03-14T17:30:00.0000000Z,445.41,5
2022-03-14T17:45:00.0000000Z,522.35,5
2022-03-14T18:00:00.0000000Z,458.62,6
2022-03-14T18:15:00.0000000Z,706.72,6
2022-03-14T18:30:00.0000000Z,617.14,6
2022-03-14T18:45:00.0000000Z,624.4300000000001,6
2022-03-14T19:00:00.0000000Z,365.84,7
2022-03-14T19:15:00.0000000Z,570.75,7
2022-03-14T19:30:00.0000000Z,598.8299999999999,7
2022-03-14T19:45:00.0000000Z,717.54,8
2022-03-14T20:00:00.0000000Z,116.62,1
2022-03-15T08:00:00.0000000Z,163.0,1
2022-03-15T08:15:00.0000000Z,145.07,1
2022-03-15T08:30:00.0000000Z,189.39,2
2022-03-15T08:45:00.0000000Z,242.46999999999997,2
2022-03-15T09:00:00.0000000Z,173.19,1
2022-03-15T09:15:00.0000000Z,258.07,3
2022-03-15T09:30:00.0000000Z,300.88,3
2022-03-15T09:45:00.0000000Z,342.01,3
2022-03-15T10:00:00.0000000Z,193.43,3
2022-03-15T10:15:00.0000000Z,239.66,3
2022-03-15T10:30:00.0000000Z,219.05,3
2022-03-15T10:45:00.0000000Z,390.54999999999995,3
2022-03-15T11:00:00.0000000Z,383.61,4
2022-03-15T11:15:00.0000000Z,281.61,5
2022-03-15T11:30:00.0000000Z,569.4200000000001,4
2022-03-15T11:45:00.0000000Z,388.77,5
2022-03-15T12:00:00.0000000Z,678.43,6
2022-03-15T12:15:00.0000000Z,338.61,6
2022-03-15T12:30:00.0000000Z,560.63,6
2022-03-15T12:45:00.0000000Z,431.54,6
2022-03-15T13:00:00.0000000Z,674.2,7
2022-03-15T13:15:00.0000000Z,767.0799999999999,8
2022-03-15T13:30:00.0000000Z,667.15,7
2022-03-15T13:45:00.0000000Z,693.29,8
2022-03-15T14:00:00.0000000Z,746.5,6
2022-03-15T14:15:00.0000000Z,660.8,6
2022-03-15T14:30:00.0000000Z,586.76,6
2022-03-15T14:45:00.0000000Z,738.3299999999999,6
2022-03-15T15:00:00.0000000Z,547.5600000000001,5
2022-03-15T15:15:00.0000000Z,475.44000000000005,4
2022-03-15T15:30:00.0000000Z,446.28999999999996,5
2022-03-15T15:45:00.0000000Z,407.21,4
2022-03-15T16:00:00.0000000Z,501.79999999999995,5
2022-03-15T16:15:00.0000000Z,480.26,4
2022-03-15T16:30:00.0000000Z,597.98,4
2022-03-15T16:45:00.0000000Z,675.79,5
2022-03-15T17:00:00.0000000Z,807.97,6
2022-03-15T17:15:00.0000000Z,504.40999999999997,6
2022-03-15T17:30:00.0000000Z,657.63,6
2022-03-15T17:45:00.0000000Z,521.19,6
2022-03-15T18:00:00.0000000Z,575.52,7
2022-03-15T18:15:00.0000000Z,982.73,7
2022-03-15T18:30:00.0000000Z,760.0600000000001,8
2022-03-15T18:45:00.0000000Z,686.5,7
2022-03-15T19:00:00.0000000Z,1041.39,9
2022-03-15T19:15:00.0000000Z,740.05,9
2022-03-15T19:30:00.0000000Z,437.93,9
2022-03-15T19:45:00.0000000Z,817.79,9
2022-03-15T20:00:00.0000000Z,34.93,1
2022-03-16T08:00:00.0000000Z,24.92,1
2022-03-16T08:15:00.0000000Z,72.2,1
2022-03-16T08:30:00.0000000Z,64.1,2
2022-03-16T08:45:00.0000000Z,173.37,1
2022-03-16T09:00:00.0000000Z,196.94,3
2022-03-16T09:15:00.0000000Z,96.75999999999999,2
2022-03-16T09:30:00.0000000Z,217.65,3
2022-03-16T09:45:00.0000000Z,287.12,3
2022-03-16T10:00:00.0000000Z,487.75,3
2022-03-16T10:15:00.0000000Z,187.32999999999998,2
2022-03-16T10:30:00.0000000Z,295.34000000000003,3
2022-03-16T10:45:00.0000000Z,198.06,3
2022-03-16T11:00:00.0000000Z,358.33000000000004,3
2022-03-16T11:15:00.0000000Z,357.38,4
2022-03-16T11:30:00.0000000Z,339.89,4
2022-03-16T11:45:00.0000000Z,392.09999999999997,4
2022-03-16T12:00:00.0000000Z,795.95,6
2022-03-16T12:15:00.0000000Z,340.54999999999995,5
2022-03-16T12:30:00.0000000Z,335.53,5
2022-03-16T12:45:00.0000000Z,478.02000000000004,6
2022-03-16T13:00:00.0000000Z,506.69,6
2022-03-16T13:15:00.0000000Z,608.78,7
2022-03-16T13:30:00.0000000Z,431.7,7
2022-03-16T13:45:00.0000000Z,570.76,7
2022-03-16T14:00:00.0000000Z,592.01,5
2022-03-16T14:15:00.0000000Z,638.27,6
2022-03-16T14:30:00.0000000Z,526.31,5
2022-03-16T14:45:00.0000000Z,289.66999999999996,5
2022-03-16T15:00:00.0000000Z,465.37,4
2022-03-16T15:15:00.0000000Z,522.54,4
2022-03-16T15:30:00.0000000Z,493.26,5
2022-03-16T15:45:00.0000000Z,131.87,3
2022-03-16T16:00:00.0000000Z,345.0,4
2022-03-16T16:15:00.0000000Z,501.12,4
2022-03-16T16:30:00.0000000Z,542.67,5
2022-03-16T16:45:00.0000000Z,268.42,4
2022-03-16T17:00:00.0000000Z,753.17,5
2022-03-16T17:15:00.0000000Z,436.33,5
2022-03-16T17:30:00.0000000Z,428.91,5
2022-03-16T17:45:00.0000000Z,529.63,6
2022-03-16T18:00:00.0000000Z,648.11,6
2022-03-16T18:15:00.0000000Z,556.57,7
2022-03-16T18:30:00.0000000Z,609.45,7
2022-03-16T18:45:00.0000000Z,636.69,7
2022-03-16T19:00:00.0000000Z,661.94,7
2022-03-16T19:15:00.0000000Z,873.9300000000001,9
2022-03-16T19:30:00.0000000Z,844.79,8
2022-03-16T19:45:00.0000000Z,1006.01,8
2022-03-16T20:00:00.0000000Z,96.53,1
2022-03-17T08:00:00.0000000Z,198.12,1
2022-03-17T08:15:00.0000000Z,340.99,2
2022-03-17T08:30:00.0000000Z,104.69,1
2022-03-17T08:45:00.0000000Z,85.07000000000001,2
2022-03-17T09:00:00.0000000Z,222.20999999999998,2
2022-03-17T09:15:00.0000000Z,404.84000000000003,4
2022-03-17T09:30:00.0000000Z,233.88,3
2022-03-17T09:45:00.0000000Z,433.86,3
2022-03-17T10:00:00.0000000Z,338.09000000000003,4
2022-03-17T10:15:00.0000000Z,353.28,3
2022-03-17T10:30:00.0000000Z,336.23,3
2022-03-17T10:45:00.0000000Z,244.87,4
2022-03-17T11:00:00.0000000Z,297.78000000000003,4
2022-03-17T11:15:00.0000000Z,464.55,5
2022-03-17T11:30:00.0000000Z,451.38,5
2022-03-17T11:45:00.0000000Z,730.8499999999999,5
2022-03-17T12:00:00.0000000Z,914.37,7
2022-03-17T12:15:00.0000000Z,573.71,6
2022-03-17T12:30:00.0000000Z,399.68,7
2022-03-17T12:45:00.0000000Z,872.81,7
2022-03-17T13:00:00.0000000Z,798.99,8
2022-03-17T13:15:00.0000000Z,800.31,8
2022-03-17T13:30:00.0000000Z,1042.1200000000001,8
2022-03-17T13:45:00.0000000Z,852.66,8
2022-03-17T14:00:00.0000000Z,696.06,7
2022-03-17T14:15:00.0000000Z,603.97,6
2022-03-17T14:30:00.0000000Z,532.08,7
2022-03-17T14:45:00.0000000Z,681.4300000000001,6
2022-03-17T15:00:00.0000000Z,560.9100000000001,5
2022-03-17T15:15:00.0000000Z,396.82,5
2022-03-17T15:30:00.0000000Z,426.65,5
2022-03-17T15:45:00.0000000Z,609.75,5
2022-03-17T16:00:00.0000000Z,589.31,5
2022-03-17T16:15:00.0000000Z,476.49,5
2022-03-17T16:30:00.0000000Z,641.84,5
2022-03-17T16:45:00.0000000Z,485.04999999999995,5
2022-03-17T17:00:00.0000000Z,543.17,6
2022-03-17T17:15:00.0000000Z,858.1500000000001,7
2022-03-17T17:30:00.0000000Z,751.6899999999999,7
2022-03-17T17:45:00.0000000Z,607.81,6
2022-03-17T18:00:00.0000000Z,1200.23,9
2022-03-17T18:15:00.0000000Z,1131.24,8
2022-03-17T18:30:00.0000000Z,697.97,8
2022-03-17T18:45:00.0000000Z,843.05,8
2022-03-17T19:00:00.0000000Z,1098.13,10
2022-03-17T19:15:00.0000000Z,1109.6499999999999,10
2022-03-17T19:30:00.0000000Z,1019.1700000000001,10
2022-03-17T19:45:00.0000000Z,745.22,10
2022-03-17T20:00:00.0000000Z,132.19,1
2022-03-18T08:00:00.0000000Z,54.17,1
2022-03-18T08:15:00.0000000Z,296.66,2
2022-03-18T08:30:00.0000000Z,197.12,2
2022-03-18T08:45:00.0000000Z,141.09,2
2022-03-18T09:00:00.0000000Z,218.25,2
2022-03-18T09:15:00.0000000Z,333.04999999999995,4
2022-03-18T09:30:00.0000000Z,473.51,4
2022-03-18T09:45:00.0000000Z,502.62,3
2022-03-18T10:00:00.0000000Z,246.67000000000002,4
2022-03-18T10:15:00.0000000Z,322.57,3
2022-03-18T10:30:00.0000000Z,430.74,4
2022-03-18T10:45:00.0000000Z,341.3,3
2022-03-18T11:00:00.0000000Z,702.41,6
2022-03-18T11:15:00.0000000Z,638.33,5
2022-03-18T11:30:00.0000000Z,288.4,6
2022-03-18T11:45:00.0000000Z,461.59,5
2022-03-18T12:00:00.0000000Z,688.5,7
2022-03-18T12:15:00.0000000Z,693.84,7
2022-03-18T12:30:00.0000000Z,621.4,8
2022-03-18T12:45:00.0000000Z,763.96,7
2022-03-18T13:00:00.0000000Z,895.96,9
2022-03-18T13:15:00.0000000Z,904.66,9
2022-03-18T13:30:00.0000000Z,761.89,8
2022-03-18T13:45:00.0000000Z,1140.16,9
2022-03-18T14:00:00.0000000Z,877.21,8
2022-03-18T14:15:00.0000000Z,426.76,7
2022-03-18T14:30:00.0000000Z,757.43,7
2022-03-18T14:45:00.0000000Z,832.1800000000001,7
2022-03-18T15:00:00.0000000Z,571.26,6
2022-03-18T15:15:00.0000000Z,554.27,5
2022-03-18T15:30:00.0000000Z,795.12,5
2022-03-18T15:45:00.0000000Z,360.28,6
2022-03-18T16:00:00.0000000Z,324.01,5
2022-03-18T16:15:00.0000000Z,660.36,5
2022-03-18T16:30:00.0000000Z,496.70000000000005,6
2022-03-18T16:45:00.0000000Z,636.4100000000001,5
2022-03-18T17:00:00.0000000Z,958.98,8
2022-03-18T17:15:00.0000000Z,714.26,7
2022-03-18T17:30:00.0000000Z,567.5,7
2022-03-18T17:45:00.0000000Z,767.44,7
2022-03-18T18:00:00.0000000Z,1277.26,9
2022-03-18T18:15:00.0000000Z,1315.1399999999999,9
2022-03-18T18:30:00.0000000Z,1042.34,9
2022-03-18T18:45:00.0000000Z,906.6,9
2022-03-18T19:00:00.0000000Z,1154.87,11
2022-03-18T19:15:00.0000000Z,1007.4200000000001,10
2022-03-18T19:30:00.0000000Z,1110.84,11
2022-03-18T19:45:00.0000000Z,1272.75,11
2022-03-18T20:00:00.0000000Z,182.81,1
2022-03-19T08:00:00.0000000Z,55.32,1
2022-03-19T10:00:00.0000000Z,314.71,3
2022-03-19T10:15:00.0000000Z,454.65,4
2022-03-19T10:30:00.0000000Z,247.15,4
2022-03-19T10:45:00.0000000Z,412.9,4
2022-03-19T11:00:00.0000000Z,661.1899999999999,6
2022-03-19T11:15:00.0000000Z,497.5,5
2022-03-19T11:30:00.0000000Z,604.49,6
2022-03-19T11:45:00.0000000Z,689.3399999999999,6
2022-03-19T12:00:00.0000000Z,870.47,8
2022-03-19T12:15:00.0000000Z,779.22,8
2022-03-19T12:30:00.0000000Z,992.9200000000001,8
2022-03-19T12:45:00.0000000Z,987.46,7
2022-03-19T13:00:00.0000000Z,1161.01,10
2022-03-19T13:15:00.0000000Z,1195.75,10
2022-03-19T13:30:00.0000000Z,1096.29,9
2022-03-19T13:45:00.0000000Z,1027.2,10
2022-03-19T14:00:00.0000000Z,771.91,8
2022-03-19T14:15:00.0000000Z,872.28,8
2022-03-19T14:30:00.0000000Z,883.76,8
2022-03-19T14:45:00.0000000Z,670.1600000000001,7
2022-03-19T15:00:00.0000000Z,655.4499999999999,6
2022-03-19T15:15:00.0000000Z,781.69,6
2022-03-19T15:30:00.0000000Z,386.61,6
2022-03-19T15:45:00.0000000Z,556.53,6
2022-03-19T16:00:00.0000000Z,489.52,6
2022-03-19T16:15:00.0000000Z,556.6600000000001,6
2022-03-19T16:30:00.0000000Z,501.42999999999995,5
2022-03-19T16:45:00.0000000Z,671.38,6
2022-03-19T17:00:00.0000000Z,663.22,8
2022-03-19T17:15:00.0000000Z,1034.96,8
2022-03-19T17:30:00.0000000Z,1193.93,8
2022-03-19T17:45:00.0000000Z,897.1700000000001,7
2022-03-19T18:00:00.0000000Z,1171.26,10
2022-03-19T18:15:00.0000000Z,875.11,10
2022-03-19T18:30:00.0000000Z,1115.37,10
2022-03-19T18:45:00.0000000Z,927.83,9
2022-03-19T19:00:00.0000000Z,909.2,12
2022-03-19T19:15:00.0000000Z,1263.78,12
2022-03-19T19:30:00.0000000Z,1343.76,11
2022-03-19T19:45:00.0000000Z,1048.54,12
2022-03-19T20:00:00.0000000Z,1384.6,12
2022-03-19T20:15:00.0000000Z,1000.76,11
2022-03-19T20:30:00.0000000Z,1107.77,12
2022-03-19T20:45:00.0000000Z,1228.92,12
2022-03-19T21:00:00.0000000Z,387.15,8
2022-03-19T21:15:00.0000000Z,828.1899999999999,8
2022-03-19T21:30:00.0000000Z,500.56000000000006,7
2022-03-19T21:45:00.0000000Z,551.38,8
2022-03-19T22:00:00.0000000Z,507.73,4
2022-03-19T22:15:00.0000000Z,486.49,4
2022-03-19T22:30:00.0000000Z,498.89,4
2022-03-19T22:45:00.0000000Z,426.52,4
2022-03-19T23:00:00.0000000Z,548.76,4
2022-03-19T23:15:00.0000000Z,495.25,4
2022-03-19T23:30:00.0000000Z,481.33,4
2022-03-19T23:45:00.0000000Z,411.85,4
2022-03-20T00:00:00.0000000Z,130.22,1
2022-03-20T10:00:00.0000000Z,290.18,3
2022-03-20T10:15:00.0000000Z,65.11,2
2022-03-20T10:30:00.0000000Z,215.12,4
2022-03-20T10:45:00.0000000Z,330.64,3
2022-03-20T11:00:00.0000000Z,603.99,4
2022-03-20T11:15:00.0000000Z,454.65999999999997,4
2022-03-20T11:30:00.0000000Z,271.67,5
2022-03-20T11:45:00.0000000Z,561.29,4
2022-03-20T12:00:00.0000000Z,596.69,6
2022-03-20T12:15:00.0000000Z,726.47,6
2022-03-20T12:30:00.0000000Z,631.19,6
